label,message,message_length,word_count,processed_message
ham,Nt joking seriously i told,26,5,nt joke serious i told
ham,Watching ajith film ah?,23,4,watch ajith film ah
ham,Ooooooh I forgot to tell u I can get on yoville on my phone,59,14,ooooooh i forgot to tell u i can get on yovil on my phone
ham,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",104,20,all done all hand in don t know if mega shop in asda count as celebr but that what i m do
ham,I dont know exactly could you ask chechi.,41,8,i dont know exactli could you ask chechi
ham,Dunno lei shd b driving lor cos i go sch 1 hr oni.,50,13,dunno lei shd b drive lor co i go sch 1 hr oni
ham,As in i want custom officer discount oh.,40,8,as in i want custom offic discount oh
ham,That's necessarily respectful,29,3,that s necessarili respect
ham,Hi. Hope you had a good day. Have a better night.,49,11,hi hope you had a good day have a better night
ham,And he's apparently bffs with carly quick now,45,8,and he s appar bff with carli quick now
ham,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!ö´Ó_??Û¬ud evening...,163,26,hard but true how much you show amp express your love to someon that much it will hurt when they leav you or you get seper ud even
ham,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx,86,21,babe i think i got ur brolli i left it in english wil bring it in 2mrw 4 u luv franxx
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,129,27,hi babe it me thank for come even though it didnt go that well i just want my bed hope to see you soon love and kiss xxx
ham,So gd got free ice cream... I oso wan...,40,9,so gd got free ice cream i oso wan
ham,Pls give her prometazine syrup. 5mls then  &lt;#&gt; mins later feed.,69,11,pl give her prometazin syrup 5ml then lt gt min later feed
ham,So how many days since then?,28,6,so how mani day sinc then
ham,Dear are you angry i was busy dear,34,8,dear are you angri i wa busi dear
ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if Ì_ leaving earlier or wat mah cos mayb Ì_ haf to walk v far...,162,36,yup he msg me is tat yiju then i tot it s my group mate co we meet today mah i m askin if leav earlier or wat mah co mayb haf to walk v far
ham,... Are you in the pub?,23,6,are you in the pub
ham,There is a first time for everything :),39,8,there is a first time for everyth
ham,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",82,19,daddi shu shu is look 4 u u wan me 2 tell him u re not in singapor or wat
ham,I ask if u meeting da ge tmr nite...,36,9,i ask if u meet da ge tmr nite
ham,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,80,15,gr8 so how do you handl the victoria island traffic plu when s the album due
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,81,17,nite nite pocay wocay luv u more than n e thing 4eva i promis ring u 2morrowxxxx
ham,East coast,10,2,east coast
ham,You should get more chicken broth if you want ramen unless there's some I don't know about,90,17,you should get more chicken broth if you want ramen unless there s some i don t know about
ham,My slave! I want you to take 2 or 3 pictures of yourself today in bright light on your cell phone! Bright light!,112,23,my slave i want you to take 2 or 3 pictur of yourself today in bright light on your cell phone bright light
ham,Nope. I just forgot. Will show next week,40,8,nope i just forgot will show next week
ham,So how are you really. What are you up to. How's the masters. And so on.,72,16,so how are you realli what are you up to how s the master and so on
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story),82,18,i m at bruce amp fowler now but i m in my mom s car so i can t park long stori
ham,I dont know oh. Hopefully this month.,37,7,i dont know oh hope thi month
ham,"Hi elaine, is today's meeting confirmed?",40,6,hi elain is today s meet confirm
ham,Ok k..sry i knw 2 siva..tats y i askd..,39,9,ok k sri i knw 2 siva tat y i askd
ham,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...,84,20,u horribl gal u knew dat i wa go out wif him yest n u still come n ask me
ham,Oh yeah! And my diet just flew out the window,45,10,oh yeah and my diet just flew out the window
spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,106,19,santa call would your littl one like a call from santa xma eve call 09058094583 to book your time
ham,You didnt complete your gist oh.,32,6,you didnt complet your gist oh
ham,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can",97,22,er yeah i will b there at 15 26 sorri just tell me which pub cafe to sit in and come wen u can
ham,"If you can make it any time tonight or whenever you can it's cool, just text me whenever you're around",102,20,if you can make it ani time tonight or whenev you can it s cool just text me whenev you re around
ham,If I was I wasn't paying attention,34,7,if i wa i wasn t pay attent
ham,Thanx a lot 4 ur help!,22,6,thanx a lot 4 ur help
ham,You're gonna have to be way more specific than that,51,10,you re gon na have to be way more specif than that
ham,Jesus armand really is trying to tell everybody he can find,59,11,jesu armand realli is tri to tell everybodi he can find
ham,I'm wif him now buying tix lar...,33,7,i m wif him now buy tix lar
ham,Mode men or have you left.,26,6,mode men or have you left
ham,Am slow in using biola's fne,28,6,am slow in use biola s fne
ham,"\What are youdoing later? Sar xxx\""""",36,6,what are youdo later sar xxx
ham,Hey i've booked the 2 lessons on sun liao...,44,9,hey i ve book the 2 lesson on sun liao
ham,Thank you. do you generally date the brothas?,45,8,thank you do you gener date the brotha
ham,"By the way, make sure u get train to worc foregate street not shrub hill. Have fun night x",90,19,by the way make sure u get train to worc foreg street not shrub hill have fun night x
ham,"I thought i'd get him a watch, just cos thats the kind of thing u get4an18th. And he loves so much!",99,21,i thought i d get him a watch just co that the kind of thing u get4an18th and he love so much
spam,You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,163,31,you have won a guarante 32000 award or mayb even 1000 cash to claim ur award call free on 0800 18 it a legitimat efreefon number wat do u think
ham,Good morning. At the repair shop--the ONLY reason i'm up at this hour.,70,13,good morn at the repair shop the onli reason i m up at thi hour
ham,"And that's fine, I got enough bud to last most of the night at least",68,15,and that s fine i got enough bud to last most of the night at least
ham,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?,104,22,i am back good journey let me know if you need ani of the receipt shall i tell you like the pendent
ham,So that takes away some money worries,37,7,so that take away some money worri
ham,"aight we can pick some up, you open before tonight?",51,10,aight we can pick some up you open befor tonight
spam,"Latest News! Police station toilet stolen, cops have nothing to go on!",70,12,latest news polic station toilet stolen cop have noth to go on
ham,Sac needs to carry on:),23,5,sac need to carri on
ham,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.,251,44,just sing hu i think it also import to find someon femal that know the place well prefer a citizen that is also smart to help you navig through even thing like choos a phone plan requir guidanc when in doubt ask especi girl
ham,What???? Hello wats talks email address?,40,6,what hello wat talk email address
ham,Except theres a chick with huge boobs.,38,7,except there a chick with huge boob
ham,Im just wondering what your doing right now?,44,8,im just wonder what your do right now
ham,Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.,101,18,wish you a beauti day each moment reveal even more thing to keep you smile do enjoy it
spam,"\For the most sparkling shopping breaks from 45 per person; call 0121 2025050 or visit www.shortbreaks.org.uk\""""",112,16,for the most sparkl shop break from 45 per person call 0121 2025050 or visit www shortbreak org uk
ham,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/,120,24,if you hear a loud scream in about lt gt minut it caus my gyno will be shove thing up me that don t belong
ham,Ok i thk i got it. Then u wan me 2 come now or wat?,51,15,ok i thk i got it then u wan me 2 come now or wat
spam,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,147,26,txt call to no 86888 claim your reward of 3 hour talk time to use from your phone now subscribe6gbp mnth inc 3hr 16 stop txtstop www gamb tv
ham,U GOIN OUT 2NITE?,17,4,u goin out 2nite
ham,I will treasure every moment we spend together...,49,8,i will treasur everi moment we spend togeth
ham,Shall I bring us a bottle of wine to keep us amused? Only joking! IÛ÷ll bring one anyway,89,18,shall i bring us a bottl of wine to keep us amus onli joke i ll bring one anyway
spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=trueåÁC C RingtoneåÁ,85,5,http tm widel com index wml id 820554ad0a1705572711 first true c c rington
spam,"URGENT! Last weekend's draw shows that you have won å£1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM, SW7 3SS. 150ppm",143,25,urgent last weekend s draw show that you have won 1000 cash or a spanish holiday call now 09050000332 to claim t c rstm sw7 3ss 150ppm
ham,I thought slide is enough.,26,5,i thought slide is enough
ham,Well obviously not because all the people in my cool college life went home ;_;,79,15,well obvious not becaus all the peopl in my cool colleg life went home
ham,Ok lor Ì_ reaching then message me.,35,7,ok lor reach then messag me
ham,Where's mummy's boy ? Is he being good or bad ? Is he being positive or negative ? Why is mummy being made to wait? Hmmmm?,122,26,where s mummi s boy is he be good or bad is he be posit or neg whi is mummi be made to wait hmmmm
ham,Dhoni have luck to win some big title.so we will win:),54,11,dhoni have luck to win some big titl so we will win
ham,Yes princess! I want to please you every night. Your wish is my command...,74,14,ye princess i want to pleas you everi night your wish is my command
